code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,psychological_risk,total_clicks,avg_score,active_days,engagement_variability,inactivity_days,engagement_slope,assessment_consistency,persona_cluster,persona,attention_score,confusion_score,boredom_score,cognitive_overload_score,stability_score,intervention_style
AAA,2013J,235507,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,240,N,Withdrawn,1,1257.0,57.833333333333336,136.0,2.2461005608150044,133.0,-0.0218971628142085,14.02022348847074,5,Last-Minute Survivor,87.32579,12.67421,14.000000000000002,62.0,74.35989647972833,Deadline management coaching
AAA,2013J,236284,M,Scotland,Post Graduate Qualification,90-100%,0-35,0,60,N,Pass,0,732.0,78.0,41.0,3.6355877504445537,185.0,0.0935446918044541,10.41633332799983,5,Last-Minute Survivor,59.65712,40.342876,0.0,76.66666666666666,59.784956527629596,Deadline management coaching
AAA,2013J,238007,M,South Region,HE Qualification,90-100%,55<=,0,60,N,Pass,0,1935.0,79.2,162.0,2.115806963752571,91.0,-0.0078640353039732,8.228000972289685,4,Consistent Learner,73.502556,26.49745,20.0,40.0,77.12891434541581,Advanced learning opportunities
AAA,2013J,240712,M,London Region,HE Qualification,80-90%,0-35,0,80,N,Pass,0,321.0,75.8,26.0,3.4912289018743845,198.0,0.031710098743029,7.293833011524187,2,Anxiety-Spike Learner,71.26787,28.732136,16.27906976744186,77.90697674418605,63.289886117979854,Guided pacing and stress reduction
AAA,2013J,240884,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,0,427.0,58.4,44.0,2.1817398968895905,204.0,-0.0512401453382719,8.763560920082657,2,Anxiety-Spike Learner,96.414894,3.585104,20.0,84.0,70.0777187010368,Guided pacing and stress reduction
AAA,2013J,241649,M,East Anglian Region,HE Qualification,90-100%,35-55,0,60,N,Pass,0,1892.0,78.8,135.0,3.385687658897954,138.0,-0.0564875218577094,7.791020472312982,5,Last-Minute Survivor,92.102165,7.8978353,0.0,64.28571428571428,74.81025425179593,Deadline management coaching
AAA,2013J,241729,F,East Midlands Region,HE Qualification,60-70%,35-55,0,60,N,Fail,1,1829.0,58.6,117.0,3.13836595939324,153.0,0.0102915163598652,5.412947441089743,5,Last-Minute Survivor,97.62076,2.3792357,0.0,26.0,89.49413278020225,Deadline management coaching
AAA,2013J,242793,M,London Region,HE Qualification,20-30%,35-55,0,60,N,Pass,0,658.0,77.4,56.0,2.952388765949369,215.0,-0.0397657729548132,7.700649323271381,5,Last-Minute Survivor,93.051735,6.948264,8.108108108108109,48.648648648648646,80.48356619513399,Deadline management coaching
AAA,2013J,246834,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,0,1174.0,55.6,68.0,3.844583480797644,209.0,-0.0206833924172333,3.5777087639996634,5,Last-Minute Survivor,97.45119,2.5488162,2.0,51.0,80.86886677306745,Deadline management coaching
AAA,2013J,248270,M,North Western Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass,0,1969.0,78.4,193.0,3.373245315984267,82.0,-0.0481973678520074,3.049590136395381,4,Consistent Learner,69.855965,30.144033,10.0,42.0,74.82757389467191,Advanced learning opportunities
AAA,2013J,255548,M,Wales,Lower Than A Level,20-30%,35-55,0,60,N,Pass,0,2580.0,71.4,166.0,3.249010062201599,112.0,-0.0939481617414162,13.813037319865606,2,Anxiety-Spike Learner,57.386673,42.613327,26.0,79.0,58.37922097926614,Guided pacing and stress reduction
AAA,2013J,256815,M,North Western Region,HE Qualification,10-20,0-35,0,120,N,Pass,0,1481.0,76.8,139.0,3.0756774521362,133.0,-0.0138943980928584,3.768288736283355,3,Passive Watcher,17.548996,82.451004,10.0,75.0,46.49110618262127,Interactive participation encouragement
AAA,2013J,258392,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,0,844.0,58.8,53.0,3.575459491365813,197.0,0.0236134805297367,3.834057902536163,5,Last-Minute Survivor,75.81899,24.181007,16.0,48.0,74.74784450287807,Deadline management coaching
AAA,2013J,258894,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,0,4963.0,64.8,204.0,4.660724301591577,61.0,0.0270216073556762,8.927485648266257,4,Consistent Learner,82.71287,17.28713,25.0,75.0,67.68404856613614,Advanced learning opportunities
AAA,2013J,260355,F,London Region,A Level or Equivalent,80-90%,35-55,0,60,N,Withdrawn,1,426.0,57.5,43.0,3.641553717539281,129.0,-0.0354856770547952,3.5355339059327378,5,Last-Minute Survivor,89.56075,10.439249,10.0,68.75,72.3897324274869,Deadline management coaching
AAA,2013J,262011,M,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,0,1066.0,71.0,69.0,3.3619858873650745,181.0,-0.037073855622749,7.106335201775948,5,Last-Minute Survivor,80.12969,19.870312,14.000000000000002,34.0,80.92256737087831,Deadline management coaching
AAA,2013J,262934,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,0,2407.0,76.6,119.0,3.639977617429896,149.0,-0.0948237686841483,3.781534080237809,5,Last-Minute Survivor,90.7113,9.288694,0.0,42.5925925925926,81.4929119299925,Deadline management coaching
AAA,2013J,268073,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,90,N,Fail,1,3210.0,74.6,116.0,4.209678970980503,155.0,-0.0669063460440925,7.021395872616783,5,Last-Minute Survivor,75.675354,24.324652,0.0,44.44444444444444,75.67374152819168,Deadline management coaching
AAA,2013J,268733,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,180,N,Withdrawn,1,191.0,43.0,18.0,3.420668651882849,169.0,-0.1162821847754899,11.31370849898476,5,Last-Minute Survivor,93.061676,6.9383235,9.523809523809524,57.14285714285714,77.49938356842,Deadline management coaching
AAA,2013J,271251,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,0,3348.0,76.4,128.0,6.273091036758463,148.0,-0.0526179412928097,9.44986772394196,4,Consistent Learner,94.56551,5.434482,6.666666666666667,61.66666666666667,75.54192009885828,Advanced learning opportunities
AAA,2013J,277880,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,1,2028.0,67.66666666666667,82.0,5.388637930041446,105.0,-0.1498568430993146,2.2509257354845498,5,Last-Minute Survivor,72.67399,27.326012,11.11111111111111,25.0,80.76178335665286,Deadline management coaching
AAA,2013J,279572,M,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,0,1183.0,79.2,63.0,4.69218579306143,212.0,-0.0430229079953896,3.898717737923585,5,Last-Minute Survivor,79.62232,20.37768,3.333333333333333,10.0,88.31004473564619,Deadline management coaching
AAA,2013J,281022,F,Scotland,A Level or Equivalent,30-40%,0-35,0,150,N,Pass,0,492.0,73.4,49.0,2.640810212877093,201.0,0.0041282748089694,2.6076809620810595,5,Last-Minute Survivor,64.950455,35.04954,10.0,50.0,70.76988326237431,Deadline management coaching
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1,130.0,55.4,15.0,1.4073093052060304,238.0,-0.0402455724145511,10.014988766843423,5,Last-Minute Survivor,83.92857,16.071426,16.0,57.00000000000001,75.17375489826465,Deadline management coaching
AAA,2013J,281589,M,North Western Region,HE Qualification,30-40%,0-35,0,60,N,Fail,1,59.0,0.0,8.0,1.4991179064218056,134.0,-0.0661600595174832,0.0,1,Burnout Pattern,98.49476,1.5052371,12.903225806451612,37.096774193548384,86.63295693334327,Mental wellness intervention
AAA,2013J,282821,M,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,0,1961.0,60.6,87.0,4.574099214215151,165.0,-0.1067376599719526,13.011533345459329,5,Last-Minute Survivor,77.44367,22.556328,0.0,60.0,70.95652426192828,Deadline management coaching
AAA,2013J,286488,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,0,1046.0,71.0,68.0,4.490854024581963,184.0,-0.0365979301715704,9.72111104761179,3,Passive Watcher,16.289871,83.71013,26.666666666666668,76.66666666666666,45.044116436250455,Interactive participation encouragement
AAA,2013J,287548,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,0,483.0,67.8,47.0,4.066696998243717,204.0,-0.0623176273753517,4.381780460041329,3,Passive Watcher,47.54234,52.45766,8.571428571428571,74.28571428571429,56.396642905347335,Interactive participation encouragement
AAA,2013J,290201,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,0,1740.0,70.4,108.0,3.7025701534587863,140.0,-0.082478067517286,7.700649323271382,3,Passive Watcher,39.48388,60.51612,17.5,62.5,57.76043661551374,Interactive participation encouragement
AAA,2013J,290757,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,0,652.0,75.0,33.0,20.310345834544936,221.0,0.0799926886869905,3.605551275463989,2,Anxiety-Spike Learner,75.47183,24.528172,13.333333333333334,73.33333333333334,60.60938294404057,Guided pacing and stress reduction
AAA,2013J,291334,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction,0,5231.0,83.6,229.0,2.85244832659373,49.0,-0.1093585422992886,3.209361307176241,4,Consistent Learner,91.76544,8.23456,0.0,18.18181818181818,90.24372449719603,Advanced learning opportunities
AAA,2013J,292923,F,South East Region,A Level or Equivalent,90-100%,35-55,0,180,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Burnout Pattern,86.18713,13.812871,0.0,58.82352941176471,75.78786652941176,Mental wellness intervention
AAA,2013J,293699,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,0,187.0,46.75,28.0,1.4336486837304514,216.0,0.0361042184522042,8.5,5,Last-Minute Survivor,98.48476,1.5152457,0.0,12.999999999999998,94.68370187208986,Deadline management coaching
AAA,2013J,294570,M,South East Region,HE Qualification,90-100%,55<=,0,60,N,Pass,0,1775.0,78.2,119.0,5.867295276481779,152.0,-0.0700625650055778,4.147288270665546,2,Anxiety-Spike Learner,75.3429,24.657103,18.0,65.0,68.15853390783941,Guided pacing and stress reduction
AAA,2013J,294594,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,0,865.0,52.8,94.0,3.6203380265481546,172.0,-0.0235836730098151,6.418722614352484,5,Last-Minute Survivor,65.42119,34.578808,13.333333333333334,53.333333333333336,69.48917354670617,Deadline management coaching
AAA,2013J,295741,M,South East Region,A Level or Equivalent,40-50%,35-55,0,240,N,Fail,1,3099.0,71.0,166.0,5.439120321319047,107.0,0.00538022539133,16.031219541881395,4,Consistent Learner,60.769608,39.230392,10.0,45.0,70.11016255956032,Advanced learning opportunities
AAA,2013J,296332,M,South Region,Post Graduate Qualification,90-100%,55<=,0,60,N,Distinction,0,2152.0,86.8,124.0,4.174425912930309,153.0,-0.0687264676532992,11.94571052721436,5,Last-Minute Survivor,91.98403,8.0159645,10.0,34.0,84.6032031956899,Deadline management coaching
AAA,2013J,298696,F,South East Region,HE Qualification,80-90%,0-35,0,60,N,Pass,0,514.0,80.8,58.0,2.148943972979513,205.0,-0.0214818486712113,7.155417527999329,5,Last-Minute Survivor,95.80867,4.1913314,8.695652173913043,26.08695652173913,89.19092270176046,Deadline management coaching
AAA,2013J,300398,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,0,1997.0,78.8,108.0,3.435847398647518,166.0,-0.0359771757175984,2.3874672772626626,3,Passive Watcher,50.72534,49.27466,22.0,62.0,61.76316420045083,Interactive participation encouragement
AAA,2013J,302302,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,1,513.0,58.66666666666666,24.0,2.890307988100126,161.0,-0.0304170541423993,0.5773502691896263,5,Last-Minute Survivor,96.731064,3.2689362,7.4074074074074066,59.25925925925925,78.19383218421353,Deadline management coaching
AAA,2013J,305152,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,1,146.0,64.0,11.0,3.2405334564624435,196.0,-0.0269650530811577,0.0,3,Passive Watcher,22.270035,77.729965,23.33333333333333,75.0,48.00983384784585,Interactive participation encouragement
AAA,2013J,305386,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,Y,Pass,0,1277.0,78.0,85.0,3.4898338911197637,162.0,-0.0540910815656364,3.391164991562634,5,Last-Minute Survivor,78.72455,21.27545,14.000000000000002,58.00000000000001,72.4115720362934,Deadline management coaching
AAA,2013J,305539,F,Wales,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn,1,68.0,0.0,6.0,1.601921922614784,0.0,-1.4285714285714286,0.0,1,Burnout Pattern,90.61569,9.38431,14.000000000000002,43.0,82.0045893591284,Mental wellness intervention
AAA,2013J,306107,M,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass,0,987.0,58.2,81.0,3.0650427950962387,161.0,-0.0221133831206252,14.601369798755185,2,Anxiety-Spike Learner,61.677658,38.322346,35.714285714285715,98.8095238095238,53.26769579845999,Guided pacing and stress reduction
AAA,2013J,306466,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,0,1220.0,82.0,110.0,3.512929457754044,168.0,-0.0288976484797349,5.338539126015656,5,Last-Minute Survivor,85.23707,14.762932,0.0,35.29411764705882,82.14334029839571,Deadline management coaching
AAA,2013J,306897,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,0,2742.0,62.6,189.0,3.1023207014004,82.0,-0.092992739455081,15.339491516996253,3,Passive Watcher,20.145613,79.854385,33.33333333333333,61.66666666666667,51.79220921064431,Interactive participation encouragement
AAA,2013J,307061,F,East Midlands Region,HE Qualification,10-20,0-35,0,60,N,Pass,0,1081.0,81.2,87.0,3.2065880593777005,184.0,-0.007433925239582,2.949576240750526,5,Last-Minute Survivor,86.28868,13.711323,18.181818181818183,31.818181818181817,83.75463570748016,Deadline management coaching
AAA,2013J,307866,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,0,1476.0,60.0,76.0,4.205266397950998,186.0,-0.0547892630102774,12.46327939722661,2,Anxiety-Spike Learner,64.23856,35.761436,30.0,62.5,65.84443253401633,Guided pacing and stress reduction
AAA,2013J,311917,M,South West Region,A Level or Equivalent,60-70%,55<=,0,120,N,Pass,0,2230.0,59.2,145.0,3.788856955558839,127.0,-0.0672882218677689,8.899438184514795,4,Consistent Learner,79.04406,20.955936,0.0,80.0,65.08506901481371,Advanced learning opportunities
AAA,2013J,312537,M,South Region,Post Graduate Qualification,90-100%,55<=,0,60,N,Distinction,0,12882.0,87.8,271.0,8.467599867707731,7.0,-0.2324762241124554,1.788854381999833,4,Consistent Learner,23.634655,76.36535,23.33333333333333,76.66666666666666,46.16679448854186,Advanced learning opportunities
AAA,2013J,312782,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,0,281.0,61.8,46.0,2.8386531106283117,207.0,-0.0459952796014099,15.626899884494046,2,Anxiety-Spike Learner,53.99594,46.004055,45.45454545454545,95.45454545454544,51.900915478275415,Guided pacing and stress reduction
AAA,2013J,318933,F,East Anglian Region,HE Qualification,80-90%,0-35,0,120,N,Pass,0,1281.0,66.6,106.0,3.440655773696896,160.0,-0.0243910126534418,3.8470768123342696,5,Last-Minute Survivor,91.34277,8.657222,11.11111111111111,35.18518518518518,84.23897901370597,Deadline management coaching
AAA,2013J,319047,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,0,6589.0,78.4,232.0,3.258936907392626,46.0,0.0023879538513502,2.408318915758457,4,Consistent Learner,78.4044,21.595596,14.285714285714285,57.14285714285714,72.66753664991674,Advanced learning opportunities
AAA,2013J,321942,M,South Region,HE Qualification,90-100%,55<=,0,60,N,Pass,0,10083.0,80.4,239.0,4.823877364670366,39.0,-0.1921226097543998,0.8944271909999173,4,Consistent Learner,95.17687,4.8231263,12.0,38.0,84.11766544510988,Advanced learning opportunities
AAA,2013J,324002,M,East Anglian Region,HE Qualification,40-50%,35-55,0,60,N,Pass,0,1901.0,80.4,122.0,3.2200970075785547,130.0,-0.047684393410447,6.6932802122726045,3,Passive Watcher,19.603157,80.39684,46.66666666666666,100.0,38.79435433080715,Interactive participation encouragement
AAA,2013J,324084,F,South West Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,0,1961.0,57.6,110.0,3.932633669040907,163.0,-0.0219697309794938,14.046351839534706,5,Last-Minute Survivor,88.51574,11.48426,8.0,28.0,85.5277021103197,Deadline management coaching
AAA,2013J,324282,M,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,0,133.0,61.2,38.0,1.525847886723068,240.0,-0.0170464351876644,14.463747785411636,5,Last-Minute Survivor,95.430244,4.5697556,4.0,20.0,91.30146550442565,Deadline management coaching
AAA,2013J,331358,F,South Region,HE Qualification,90-100%,35-55,0,60,N,Withdrawn,1,6588.0,84.66666666666667,201.0,4.234552274125424,81.0,-0.1382695123927449,1.5055453054181598,4,Consistent Learner,87.99356,12.006435,12.0,48.0,78.58633757529152,Advanced learning opportunities
AAA,2013J,332789,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,0,1655.0,74.4,72.0,4.230258772901992,202.0,-0.0389915757892127,3.7815340802378064,5,Last-Minute Survivor,97.1449,2.8551066,0.0,35.29411764705882,85.87350566001307,Deadline management coaching
AAA,2013J,333059,M,Scotland,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,0,301.0,65.8,31.0,2.4233679906899512,220.0,0.037045237415047,14.498275759551548,2,Anxiety-Spike Learner,86.76242,13.237577,28.000000000000004,64.99999999999999,73.11301833643668,Guided pacing and stress reduction
AAA,2013J,333323,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Pass,0,648.0,74.4,36.0,4.578868661027874,242.0,-0.0053712603938497,3.286335345030995,2,Anxiety-Spike Learner,47.94832,52.05168,40.0,93.0,50.12315044632404,Guided pacing and stress reduction
AAA,2013J,334259,F,London Region,A Level or Equivalent,50-60%,0-35,0,150,N,Fail,1,332.0,53.0,27.0,2.516925499155067,185.0,-0.076252886009621,5.656854249492381,5,Last-Minute Survivor,99.07993,0.9200624,0.0,3.3333333333333326,97.7432262558372,Deadline management coaching
AAA,2013J,334333,F,South West Region,A Level or Equivalent,0-10%,0-35,0,240,Y,Withdrawn,1,303.0,36.0,33.0,4.026314955540875,40.0,-0.16210263563615,0.0,1,Burnout Pattern,94.233955,5.766046,4.0,43.00000000000001,82.40254634815304,Mental wellness intervention
AAA,2013J,335764,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,1,3928.0,86.875,187.0,3.006152748441619,106.0,-0.0855596663283207,1.3562026818605368,4,Consistent Learner,94.49987,5.5001307,20.0,54.0,79.1645721838528,Advanced learning opportunities
AAA,2013J,336207,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,0,1316.0,68.2,111.0,3.637576833805528,161.0,-0.0620099656170384,4.816637831516919,2,Anxiety-Spike Learner,79.44553,20.554464,30.76923076923077,76.92307692307692,66.29496074770586,Guided pacing and stress reduction
AAA,2013J,339972,M,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,0,333.0,49.8,33.0,3.2227617889609985,234.0,-0.0319360677720417,11.584472366059664,5,Last-Minute Survivor,94.32992,5.670085,0.0,41.0,83.36905107034633,Deadline management coaching
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1,201.0,64.2,35.0,1.3610297655657664,142.0,0.0386638896169464,3.633180424916991,3,Passive Watcher,44.16402,55.83598,6.0,61.00000000000001,60.600996744811404,Interactive participation encouragement
AAA,2013J,342007,F,West Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Withdrawn,1,3178.0,82.33333333333333,161.0,3.4819732577800138,119.0,-0.047505514864994,8.334666560017062,4,Consistent Learner,90.3058,9.694195,0.0,30.000000000000004,85.60794391407333,Advanced learning opportunities
AAA,2013J,342514,M,Scotland,Lower Than A Level,50-60%,55<=,0,60,N,Pass,0,1950.0,77.2,98.0,4.54654271414869,172.0,-0.0342790938818217,6.457553716385174,5,Last-Minute Survivor,69.24162,30.758385,0.0,50.0,71.56502409528377,Deadline management coaching
