code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,psychological_risk,total_clicks,avg_score,active_days,engagement_variability,inactivity_days,engagement_slope,assessment_consistency,persona_cluster,persona
AAA,2013J,295741,M,South East Region,A Level or Equivalent,40-50%,35-55,0,240,N,Fail,1,3099.0,71.0,166.0,5.439120321319047,107.0,0.005380225391330079,16.031219541881395,2,Anxiety-Spike Learner
AAA,2013J,296332,M,South Region,Post Graduate Qualification,90-100%,55<=,0,60,N,Distinction,0,2152.0,86.8,124.0,4.174425912930309,153.0,-0.06872646765329928,11.945710527214361,2,Anxiety-Spike Learner
AAA,2013J,298696,F,South East Region,HE Qualification,80-90%,0-35,0,60,N,Pass,0,514.0,80.8,58.0,2.1489439729795126,205.0,-0.02148184867121134,7.155417527999329,0,Last-Minute Survivor
AAA,2013J,300398,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,0,1997.0,78.8,108.0,3.435847398647518,166.0,-0.03597717571759847,2.3874672772626626,2,Anxiety-Spike Learner
AAA,2013J,302302,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,1,513.0,58.666666666666664,24.0,2.890307988100126,161.0,-0.030417054142399393,0.5773502691896263,1,Burnout Pattern
AAA,2013J,305152,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,1,146.0,64.0,11.0,3.2405334564624435,196.0,-0.026965053081157722,0.0,1,Burnout Pattern
AAA,2013J,305386,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,Y,Pass,0,1277.0,78.0,85.0,3.4898338911197633,162.0,-0.05409108156563645,3.391164991562634,2,Anxiety-Spike Learner
AAA,2013J,305539,F,Wales,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn,1,68.0,0.0,6.0,1.601921922614784,0.0,-1.4285714285714286,0.0,5,Passive Watcher
AAA,2013J,306107,M,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass,0,987.0,58.2,81.0,3.0650427950962387,161.0,-0.02211338312062527,14.601369798755185,0,Last-Minute Survivor
AAA,2013J,306466,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,0,1220.0,82.0,110.0,3.512929457754044,168.0,-0.028897648479734927,5.338539126015656,2,Anxiety-Spike Learner
AAA,2013J,306897,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,0,2742.0,62.6,189.0,3.1023207014004,82.0,-0.09299273945508105,15.339491516996253,2,Anxiety-Spike Learner
AAA,2013J,307061,F,East Midlands Region,HE Qualification,10-20,0-35,0,60,N,Pass,0,1081.0,81.2,87.0,3.2065880593777005,184.0,-0.007433925239582034,2.949576240750526,2,Anxiety-Spike Learner
AAA,2013J,307866,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,0,1476.0,60.0,76.0,4.205266397950998,186.0,-0.054789263010277485,12.46327939722661,0,Last-Minute Survivor
AAA,2013J,311917,M,South West Region,A Level or Equivalent,60-70%,55<=,0,120,N,Pass,0,2230.0,59.2,145.0,3.788856955558839,127.0,-0.06728822186776895,8.899438184514795,2,Anxiety-Spike Learner
AAA,2013J,312537,M,South Region,Post Graduate Qualification,90-100%,55<=,0,60,N,Distinction,0,12882.0,87.8,271.0,8.467599867707731,7.0,-0.23247622411245542,1.788854381999833,3,Anxiety-Spike Learner
AAA,2013J,312782,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,0,281.0,61.8,46.0,2.8386531106283113,207.0,-0.04599527960140998,15.626899884494046,0,Last-Minute Survivor
AAA,2013J,318933,F,East Anglian Region,HE Qualification,80-90%,0-35,0,120,N,Pass,0,1281.0,66.6,106.0,3.440655773696896,160.0,-0.024391012653441894,3.8470768123342696,2,Anxiety-Spike Learner
AAA,2013J,319047,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,0,6589.0,78.4,232.0,3.2589369073926266,46.0,0.002387953851350205,2.408318915758457,3,Anxiety-Spike Learner
AAA,2013J,321942,M,South Region,HE Qualification,90-100%,55<=,0,60,N,Pass,0,10083.0,80.4,239.0,4.823877364670366,39.0,-0.19212260975439988,0.8944271909999173,3,Anxiety-Spike Learner
AAA,2013J,324002,M,East Anglian Region,HE Qualification,40-50%,35-55,0,60,N,Pass,0,1901.0,80.4,122.0,3.2200970075785547,130.0,-0.04768439341044705,6.6932802122726045,2,Anxiety-Spike Learner
AAA,2013J,324084,F,South West Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,0,1961.0,57.6,110.0,3.932633669040907,163.0,-0.02196973097949387,14.046351839534706,2,Anxiety-Spike Learner
AAA,2013J,324282,M,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,0,133.0,61.2,38.0,1.525847886723068,240.0,-0.0170464351876644,14.463747785411636,0,Last-Minute Survivor
AAA,2013J,331358,F,South Region,HE Qualification,90-100%,35-55,0,60,N,Withdrawn,1,6588.0,84.66666666666667,201.0,4.234552274125424,81.0,-0.13826951239274493,1.5055453054181598,3,Anxiety-Spike Learner
AAA,2013J,332789,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,0,1655.0,74.4,72.0,4.230258772901992,202.0,-0.03899157578921279,3.7815340802378064,2,Anxiety-Spike Learner
AAA,2013J,333059,M,Scotland,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,0,301.0,65.8,31.0,2.4233679906899512,220.0,0.03704523741504709,14.498275759551547,0,Last-Minute Survivor
AAA,2013J,333323,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Pass,0,648.0,74.4,36.0,4.578868661027874,242.0,-0.005371260393849724,3.286335345030995,0,Last-Minute Survivor
AAA,2013J,334259,F,London Region,A Level or Equivalent,50-60%,0-35,0,150,N,Fail,1,332.0,53.0,27.0,2.516925499155067,185.0,-0.07625288600962107,5.656854249492381,0,Last-Minute Survivor
AAA,2013J,334333,F,South West Region,A Level or Equivalent,0-10%,0-35,0,240,Y,Withdrawn,1,303.0,36.0,33.0,4.026314955540875,40.0,-0.16210263563615007,0.0,1,Burnout Pattern
AAA,2013J,335764,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,1,3928.0,86.875,187.0,3.006152748441619,106.0,-0.08555966632832074,1.3562026818605368,3,Anxiety-Spike Learner
AAA,2013J,336207,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,0,1316.0,68.2,111.0,3.6375768338055283,161.0,-0.062009965617038476,4.8166378315169185,2,Anxiety-Spike Learner
AAA,2013J,339972,M,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,0,333.0,49.8,33.0,3.2227617889609985,234.0,-0.031936067772041714,11.584472366059664,0,Last-Minute Survivor
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1,201.0,64.2,35.0,1.3610297655657664,142.0,0.038663889616946404,3.633180424916991,1,Burnout Pattern
AAA,2013J,342007,F,West Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Withdrawn,1,3178.0,82.33333333333333,161.0,3.4819732577800138,119.0,-0.047505514864994006,8.334666560017062,2,Anxiety-Spike Learner
AAA,2013J,342514,M,Scotland,Lower Than A Level,50-60%,55<=,0,60,N,Pass,0,1950.0,77.2,98.0,4.54654271414869,172.0,-0.03427909388182172,6.457553716385174,2,Anxiety-Spike Learner
AAA,2013J,342972,M,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,Pass,0,838.0,60.4,72.0,2.49089644932161,185.0,-0.050714068479079034,7.733045971672483,0,Last-Minute Survivor
AAA,2013J,343446,M,Ireland,HE Qualification,70-80%,35-55,0,120,N,Pass,0,3644.0,78.4,173.0,3.467300222997231,105.0,-0.10592368715548184,4.505552130427523,2,Anxiety-Spike Learner
AAA,2013J,344282,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1,65.0,49.2,18.0,0.6691415118229496,223.0,-0.00324978889339699,7.886697661252141,0,Last-Minute Survivor
AAA,2013J,345068,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,180,Y,Pass,0,547.0,78.0,51.0,2.599222408030186,196.0,-0.03690135675446431,5.70087712549569,0,Last-Minute Survivor
AAA,2013J,345357,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,0,2219.0,80.4,134.0,3.059623352038425,139.0,-0.024864684466963518,8.234075540095562,2,Anxiety-Spike Learner
AAA,2013J,346025,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,0,569.0,82.4,103.0,1.8210558207119587,174.0,-0.015895800236566945,4.335896677735759,2,Anxiety-Spike Learner
AAA,2013J,346843,F,Scotland,HE Qualification,50-60%,35-55,0,120,N,Fail,1,164.0,0.0,8.0,3.9923002815997624,27.0,0.0043585933630510155,0.0,5,Passive Watcher
AAA,2013J,350188,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,Pass,0,761.0,73.8,78.0,2.723407417302606,196.0,-0.00772272112681543,2.167948338867879,2,Anxiety-Spike Learner
AAA,2013J,354858,M,South Region,HE Qualification,90-100%,35-55,0,120,N,Withdrawn,1,198.0,0.0,7.0,5.269912776918466,3.0,4.938325991189427,0.0,5,Passive Watcher
AAA,2013J,357668,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1,166.0,57.0,27.0,1.5494293957633531,143.0,-0.0034866771728056353,7.211102550927978,1,Burnout Pattern
AAA,2013J,364177,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1,821.0,69.0,63.0,3.7580931266300825,158.0,0.011354463821524241,5.354126134736337,2,Anxiety-Spike Learner
AAA,2013J,365244,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,0,891.0,56.4,78.0,2.5141747210772585,187.0,-0.04651984536130012,5.412947441089743,2,Anxiety-Spike Learner
AAA,2013J,365642,M,East Anglian Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,0,2129.0,70.0,148.0,3.192643647079128,130.0,-0.04355250876026576,5.147815070493501,2,Anxiety-Spike Learner
AAA,2013J,366483,M,South West Region,HE Qualification,40-50%,0-35,0,60,N,Pass,0,1465.0,76.8,129.0,2.7900519785034223,117.0,-0.0359240923085901,14.93987951758648,2,Anxiety-Spike Learner
AAA,2013J,368194,F,South West Region,A Level or Equivalent,50-60%,0-35,0,120,Y,Pass,0,437.0,50.4,32.0,3.5997734032189324,219.0,-0.017932916195652873,6.348228099241551,0,Last-Minute Survivor
AAA,2013J,368824,M,Wales,HE Qualification,50-60%,35-55,0,120,N,Fail,1,292.0,55.6,25.0,2.2674563965728867,225.0,-0.029465137997730897,14.117365193264643,0,Last-Minute Survivor
AAA,2013J,368963,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,180,N,Pass,0,677.0,66.4,52.0,3.23346219674481,194.0,-0.07495917997211334,7.5696763471102235,0,Last-Minute Survivor
AAA,2013J,376439,M,North Region,HE Qualification,,0-35,0,60,N,Distinction,0,2342.0,87.0,154.0,2.807046058250173,105.0,-0.0422848134047246,6.284902544988268,2,Anxiety-Spike Learner
AAA,2013J,376581,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,0,2333.0,72.8,124.0,3.7510714762841446,117.0,-0.04201699651066859,13.311649033834989,2,Anxiety-Spike Learner
AAA,2013J,380953,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,0,1062.0,67.8,97.0,3.000614026326736,162.0,-0.015719930640735538,6.760177512462229,2,Anxiety-Spike Learner
AAA,2013J,383254,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,0,543.0,75.6,91.0,2.066242756167533,150.0,0.007200632760267431,7.197221686178634,2,Anxiety-Spike Learner
AAA,2013J,386924,M,Ireland,Lower Than A Level,,0-35,0,120,N,Pass,0,164.0,67.8,31.0,1.1508959134121435,195.0,0.018235270117730257,7.854934754662192,0,Last-Minute Survivor
AAA,2013J,386952,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,0,910.0,68.0,114.0,2.7078704249610057,164.0,-0.041637188239500404,5.0,2,Anxiety-Spike Learner
AAA,2013J,388722,F,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,0,671.0,63.8,57.0,3.7735009533842434,201.0,-0.02349652354489337,5.932958789676531,0,Last-Minute Survivor
AAA,2013J,388885,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,0,875.0,60.6,50.0,4.9547129410157424,227.0,0.028067663751076544,9.44986772394196,0,Last-Minute Survivor
AAA,2013J,390890,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,1,997.0,68.625,91.0,2.963984764603086,191.0,-0.0374417827018162,12.258379058540207,0,Last-Minute Survivor
AAA,2013J,392756,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,1,363.0,45.0,44.0,2.278717764387831,207.0,-0.030575471662886284,13.171939872319491,0,Last-Minute Survivor
AAA,2013J,392931,F,North Western Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass,0,3003.0,68.4,177.0,3.0440220870387953,101.0,0.010664981915556496,4.979959839195491,2,Anxiety-Spike Learner
AAA,2013J,393207,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,0,876.0,74.2,50.0,4.031720929543906,203.0,0.025584759946201654,4.2661458015403095,2,Anxiety-Spike Learner
AAA,2013J,396872,M,Yorkshire Region,HE Qualification,50-60%,0-35,0,180,N,Pass,0,996.0,61.4,70.0,3.651786886642949,184.0,-0.05458645645294605,5.079370039680118,2,Anxiety-Spike Learner
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1,1183.0,46.4,87.0,3.877077370741403,182.0,-0.04340191582610682,5.594640292279745,2,Anxiety-Spike Learner
AAA,2013J,401869,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,0,955.0,65.0,90.0,2.91084027889562,173.0,-0.05757656676868722,7.382411530116701,2,Anxiety-Spike Learner
AAA,2013J,402470,M,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,0,1445.0,72.6,83.0,5.727696672586555,189.0,-0.07897084652102689,8.173126696681019,2,Anxiety-Spike Learner
AAA,2013J,404804,M,Wales,Lower Than A Level,20-30%,35-55,0,120,N,Pass,0,509.0,43.8,26.0,3.156533995778283,228.0,-0.09905676844602763,9.23038460737146,0,Last-Minute Survivor
AAA,2013J,405088,M,North Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,0,1388.0,77.2,87.0,3.2113552633060283,191.0,0.009288354328274136,7.596051605933177,2,Anxiety-Spike Learner
AAA,2013J,405961,M,Scotland,A Level or Equivalent,90-100%,0-35,0,240,Y,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Passive Watcher
AAA,2013J,414117,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,0,807.0,76.4,105.0,2.5762439620790496,171.0,0.0020901961557861872,5.319774431308154,2,Anxiety-Spike Learner
AAA,2013J,415969,M,West Midlands Region,HE Qualification,0-10%,35-55,0,90,N,Withdrawn,1,1417.0,59.666666666666664,55.0,5.0705882613633495,128.0,-0.190424884475774,6.713171133426189,1,Burnout Pattern
AAA,2013J,420087,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail,1,342.0,76.0,27.0,2.5383067758067552,141.0,-0.15328457020698685,4.0,1,Burnout Pattern
AAA,2013J,429958,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,0,411.0,58.4,25.0,5.27290089713127,216.0,0.00929063910356407,1.51657508881031,0,Last-Minute Survivor
AAA,2013J,441018,F,South East Region,A Level or Equivalent,70-80%,0-35,0,150,N,Pass,0,646.0,59.8,50.0,2.7331221171387567,198.0,-0.016915629255626462,5.761944116355173,0,Last-Minute Survivor
AAA,2013J,441888,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,0,739.0,70.6,43.0,2.747157004690843,208.0,0.060444930169257755,5.079370039680118,0,Last-Minute Survivor
AAA,2013J,442442,M,South West Region,HE Qualification,80-90%,0-35,0,120,N,Withdrawn,1,1009.0,40.5,49.0,4.003348074183281,124.0,-0.13238845796715407,2.1213203435596424,1,Burnout Pattern
AAA,2013J,444677,M,London Region,HE Qualification,30-40%,0-35,0,60,N,Distinction,0,1241.0,87.6,140.0,2.31653486434049,133.0,-0.022332842433600945,2.966479394838263,2,Anxiety-Spike Learner
AAA,2013J,470588,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Withdrawn,1,842.0,79.33333333333333,32.0,5.271397672269886,159.0,-0.10043206483639082,11.547005383792513,0,Last-Minute Survivor
AAA,2013J,489455,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,0,2832.0,70.6,131.0,4.715444344184082,135.0,-0.03576854353331294,3.130495168499705,2,Anxiety-Spike Learner
AAA,2013J,494424,F,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,1,58.0,0.0,2.0,1.9724290077151552,23.0,1.12,0.0,5,Passive Watcher
AAA,2013J,495284,M,South East Region,HE Qualification,80-90%,0-35,0,120,N,Pass,0,901.0,66.6,78.0,5.457627274187596,181.0,-0.06796097345342311,8.384509526501832,2,Anxiety-Spike Learner
AAA,2013J,498857,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,Pass,0,998.0,73.0,88.0,4.155238224090395,157.0,0.014146933839266015,3.3911649915626345,2,Anxiety-Spike Learner
AAA,2013J,508818,M,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,0,1129.0,71.8,61.0,4.7172916841269,191.0,-0.05536964334209576,10.521406750050108,0,Last-Minute Survivor
AAA,2013J,512460,M,South East Region,HE Qualification,90-100%,0-35,0,120,N,Pass,0,521.0,72.4,58.0,1.9058299164630463,186.0,0.005502328477689965,9.47628619238571,0,Last-Minute Survivor
AAA,2013J,544103,M,North Western Region,HE Qualification,40-50%,0-35,0,120,N,Pass,0,2328.0,81.0,112.0,3.897988516136474,160.0,-0.042739747665174556,1.0000000000000004,2,Anxiety-Spike Learner
AAA,2013J,550383,M,South East Region,HE Qualification,60-70%,0-35,0,60,N,Pass,0,910.0,72.0,66.0,5.073544941777409,186.0,-0.07677783535443686,17.86057109949175,0,Last-Minute Survivor
AAA,2013J,564450,M,West Midlands Region,HE Qualification,80-90%,0-35,0,120,N,Fail,1,224.0,59.2,32.0,2.6388306836969435,233.0,-0.04705485990229659,6.1400325732035,0,Last-Minute Survivor
AAA,2013J,568601,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,Withdrawn,1,488.0,81.5,17.0,6.932508005072201,96.0,-0.06451507422666929,4.949747468305833,1,Burnout Pattern
AAA,2013J,572652,M,West Midlands Region,HE Qualification,70-80%,0-35,0,120,N,Pass,0,780.0,73.2,42.0,4.969252190891847,207.0,0.12489093327518681,3.9623225512317894,0,Last-Minute Survivor
AAA,2013J,580389,M,Ireland,HE Qualification,90-100%,0-35,0,120,N,Pass,0,1271.0,71.4,50.0,9.154207105783856,197.0,-0.07389021996061847,3.7815340802378086,2,Anxiety-Spike Learner
AAA,2013J,581129,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,1,194.0,40.0,19.0,3.017260288593414,188.0,-0.05022655504484758,35.35533905932738,0,Last-Minute Survivor
AAA,2013J,588775,M,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,0,7067.0,82.8,259.0,4.075109170850201,19.0,-0.03274833122175277,2.4899799195977463,3,Anxiety-Spike Learner
AAA,2013J,591774,M,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,Pass,0,605.0,76.2,36.0,2.7662841385553074,224.0,-0.03752605492088529,10.25670512396647,0,Last-Minute Survivor
AAA,2013J,603861,M,North Region,HE Qualification,,55<=,0,60,N,Withdrawn,1,1105.0,63.0,84.0,3.954224020687078,143.0,0.027665706835996322,6.289320754704402,2,Anxiety-Spike Learner
AAA,2013J,606143,M,Scotland,Post Graduate Qualification,90-100%,35-55,0,60,N,Fail,1,406.0,66.0,34.0,3.4280569733309707,86.0,-0.18910365084655573,16.97056274847714,0,Last-Minute Survivor
AAA,2013J,704156,M,South Region,HE Qualification,90-100%,55<=,0,120,N,Pass,0,3064.0,66.0,131.0,8.852943083211443,130.0,0.012327605972846559,5.70087712549569,2,Anxiety-Spike Learner
AAA,2013J,705379,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,120,N,Distinction,0,5680.0,80.8,226.0,3.789523515233988,52.0,-0.0037226336334019922,1.9235384061671343,3,Anxiety-Spike Learner
AAA,2013J,721259,F,South Region,Lower Than A Level,50-60%,55<=,0,120,N,Withdrawn,1,4108.0,65.0,81.0,5.110247756509153,59.0,-0.3431486228481695,0.0,2,Anxiety-Spike Learner
AAA,2013J,749412,M,South Region,Lower Than A Level,70-80%,55<=,0,60,N,Pass,0,4007.0,72.0,187.0,3.138457015375925,84.0,-0.07031985137055323,9.055385138137417,3,Anxiety-Spike Learner
AAA,2013J,760729,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,60,N,Distinction,0,7288.0,81.2,229.0,4.0769117859379636,49.0,-0.1226484532984791,1.3038404810405302,3,Anxiety-Spike Learner
AAA,2013J,905042,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,0,3004.0,76.4,166.0,4.258097529811878,110.0,-0.020318020735271846,8.142481194328912,2,Anxiety-Spike Learner
AAA,2013J,949618,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,0,1357.0,61.8,94.0,1.6519868250823808,181.0,-0.035530693848170126,8.64291617453276,2,Anxiety-Spike Learner
AAA,2013J,958987,M,North Western Region,HE Qualification,40-50%,35-55,0,60,N,Pass,0,1216.0,77.2,102.0,3.1469444275540446,176.0,0.004343491117258113,1.3038404810405295,2,Anxiety-Spike Learner
AAA,2013J,968578,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,0,870.0,72.0,66.0,3.1916007916007447,197.0,-0.024874055271717495,5.958187643906492,2,Anxiety-Spike Learner
AAA,2013J,969076,M,South West Region,A Level or Equivalent,80-90%,35-55,0,180,N,Withdrawn,1,1980.0,59.75,135.0,2.6273655670211564,47.0,-0.03960109355067905,18.83923211457056,2,Anxiety-Spike Learner
AAA,2013J,971027,F,West Midlands Region,HE Qualification,90-100%,35-55,0,60,N,Pass,0,3098.0,68.0,158.0,4.04708351278228,120.0,0.023695010297097682,8.031189202104505,2,Anxiety-Spike Learner
AAA,2013J,978739,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,0,5988.0,56.6,176.0,5.993560122193279,102.0,-0.1174011581075079,3.714835124201341,3,Anxiety-Spike Learner
AAA,2013J,1035023,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,0,1896.0,70.0,150.0,3.715673397578457,107.0,-0.0010545289306368867,3.391164991562634,2,Anxiety-Spike Learner
AAA,2013J,1105478,M,Scotland,HE Qualification,80-90%,55<=,0,60,N,Pass,0,1695.0,82.6,125.0,4.7061651380923815,151.0,-0.0622822852534545,5.272570530585626,2,Anxiety-Spike Learner
AAA,2013J,1352868,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,1,1732.0,68.57142857142857,126.0,3.153255588716256,150.0,-0.050598423140946744,8.121107126025425,2,Anxiety-Spike Learner
AAA,2013J,1401935,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,1,240.0,35.0,24.0,3.313667478318057,114.0,-0.08726151946547842,14.142135623730951,0,Last-Minute Survivor
